A1,Genetic Apex,195,Wigglytuff EX,♢♢♢♢,Colorless,Pikachu,1.66%,500,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,6,Single-Card,1,Skuntank,,Mythical Island,Catching Bugs,3,Single-Card,53,Venipede,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,196,Meowth,♢,Colorless,Charizard,5.88%,35,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,7,Single-Card,1,Skorupi,,Mythical Island,Catching Bugs,4,Single-Card,54,Whirlipede,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,197,Persian,♢♢,Colorless,Charizard,4.24%,70,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,8,Single-Card,1,Drapion,,Mythical Island,Catching Bugs,5,Multi-Card,55,Scolipede,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,198,Farfetch'd,♢,Colorless,All,5.88%,35,,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,9,Multi-Card,1,Any Croagunk,,Mythical Island,Catching Bugs,5,Multi-Card,29,Galvantula,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,199,Doduo,♢,Colorless,All,5.88%,35,,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,10,Single-Card,1,Toxicroak,,Mythical Island,Catching Bugs,5,Multi-Card,14,Volcarona,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,200,Dodrio,♢♢,Colorless,All,4.24%,70,,,,,,,,,,,,,,,Space-Time Smackdown,Spiritomb of Hallowed Tower,11,Single-Card,1,Spiritomb (#172),,Mythical Island,Pokémon That Fly,1,Collection,46,Aerodactyl EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,201,Lickitung,♢♢,Colorless,Mewtwo,4.24%,70,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Battle with Champion Cynthia,1,Multi-Card,1,"Any Spiritomb, Any Lucario, Roserade, Any Gastrodon",,Mythical Island,Pokémon That Fly,1,Collection,78,Aerodactyl EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,202,Chansey,♢♢,Colorless,Pikachu,4.24%,70,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,Battle with Champion Cynthia,2,Multi-Card,1,"Any Spiritomb, Any Lucario, Roserade, Any Gastrodon",,Mythical Island,Pokémon That Fly,1,Collection,84,Aerodactyl EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,203,Kangaskhan,♢♢♢,Colorless,Charizard,1.78%,150,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Battle with Champion Cynthia,3,Multi-Card,1,Any Garchomp,,Mythical Island,Pokémon That Fly,1,Collection,24,Cramorant,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,204,Tauros,♢♢,Colorless,Charizard,4.24%,70,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Battle with Champion Cynthia,4,Multi-Card,1,Any Cynthia,,Mythical Island,Pokémon That Fly,1,Collection,57,Pidgey,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,205,Ditto,♢♢♢,Colorless,Mewtwo,1.78%,150,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,A Variety of Pokémon Abilities,1,Collection,5,"Any 5: Any Shaymin, Piloswine, Any Mamoswine, Regice, Dusknoir, Any Giratina, Regirock, Any Lucario, Any Duskrai EX, Bastiodon, Any Garchomp",,Mythical Island,Pokémon That Fly,1,Collection,62,Chatot,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,206,Eevee,♢,Colorless,Charizard,5.88%,35,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Slightly Scary Pokémon,1,Collection,4,"Any 4: Any Darkrai EX, Duskull, Dusclops, Dusknoir, Misdreavus, Any Mismagius EX, Any Drifloon, Drifblim",,Mythical Island,Pokémon That Fly,1,Collection,36,Flabébé,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,207,Eevee,♢,Colorless,Mewtwo,5.88%,35,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Pokémon Grown Large,1,Collection,5,"Any 5: Hippowdon, Torterra, Rampardos, Abomasnow, Magnezone, Dusknoir, Any Tangrowth, Magmortar, Electivire, Any Rhyperior, Bastiodon, Any Lickilicky EX, Probopass, Bronzong, Any Mamaoswine",,Mythical Island,Pokémon That Fly,1,Collection,37,Floette,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,208,Eevee,♢,Colorless,Pikachu,5.88%,35,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,New Discoveries of the Sinnoh Region,1,Collection,10,"Any 10: Ambipom, Roserade, Magnezone, Any Lickilicky EX, Porygon-Z, Dusknoir, Any Mismagius EX, Honchkrow, Any Weavile EX, Any Tangrowth, Any Rhyperior, Probopass, Any Gallade EX, Magmortar, Electivire, Togekiss, Any Yanmega EX, Leafeon, Glaceon, Gliscor, Any Mamoswine",,Mythical Island,Pokémon That Fly,1,Collection,59,Pidgeot EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,209,Porygon,♢♢,Colorless,Mewtwo,4.24%,70,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,1,Single-Card,1,Mow Rotom,,Mythical Island,Pokémon That Fly,1,Collection,79,Pidgeot EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,210,Aerodactyl,♢♢♢,Colorless,Mewtwo,1.78%,150,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,2,Single-Card,1,Heat Rotom,,Mythical Island,Pokémon That Fly,1,Collection,33,Sigalyph,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,211,Snorlax,♢♢♢,Colorless,Pikachu,1.78%,150,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,3,Single-Card,1,Wash Rotom,,Mythical Island,Pokémon That Fly,1,Collection,14,Volcarona,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,212,Minccino,♢,Colorless,All,5.88%,35,,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,4,Single-Card,1,Frost Rotom,,Mythical Island,Attacks with 20 Damage,1,Collection,7,Morelull,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,213,Cinccino,♢♢,Colorless,All,4.24%,70,,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,5,Multi-Card,1,Any Rotom,,Mythical Island,Attacks with 20 Damage,1,Collection,34,Elgyem,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,214,Wooloo,♢,Colorless,All,5.88%,35,,,,,,,,,,,,,,,Space-Time Smackdown,Mischievous Shapeshifters,6,Single-Card,1,Fan Rotom,,Mythical Island,Attacks with 20 Damage,1,Collection,31,Mew,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,215,Dubwool,♢,Colorless,All,5.88%,35,,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",1,Single-Card,1,Stunky,,Mythical Island,Attacks with 20 Damage,1,Collection,39,Swirlix,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,216,Helix Fossil,♢,Item,Pikachu,5.88%,35,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",2,Multi-Card,1,Any Croagunk,,Mythical Island,Attacks with 20 Damage,1,Collection,32,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,217,Dome Fossil,♢,Item,Charizard,5.88%,35,Fire,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",3,Multi-Card,1,Any Glameow,,Mythical Island,Attacks with 20 Damage,1,Collection,77,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,218,Old Amber,♢,Item,Mewtwo,5.88%,35,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",4,Multi-Card,1,Any Cyrus,,Mythical Island,Attacks with 20 Damage,1,Collection,83,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,219,Erika,♢♢,Trainer,Charizard,4.24%,70,Fire,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",5,Multi-Card,1,Any Team Galactic Grunt,,Mythical Island,Attacks with 20 Damage,1,Collection,86,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,220,Misty,♢♢,Trainer,Pikachu,4.24%,70,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,"Team Galactic, Assemble!",6,Multi-Card,1,Any Mars,,Mythical Island,Attacks with 20 Damage,1,Collection,53,Venipede,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,221,Blaine,♢♢,Trainer,Charizard,4.24%,70,Fire,,,,,,,,,,,,,,Space-Time Smackdown,Collect 3 Turtwig Cards,1,Dupes,3,Turtwig,,Mythical Island,Attacks with 20 Damage,1,Collection,51,Purrloin,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,222,Koga,♢♢,Trainer,Mewtwo,4.24%,70,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Collect 3 Chimchar Cards,1,Dupes,3,Chimchar,,Mythical Island,Attacks with 20 Damage,1,Collection,57,Pidgey,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,223,Giovanni,♢♢,Trainer,Mewtwo,4.24%,70,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,Collect 3 Piplup Cards,1,Dupes,3,Piplup,,Mythical Island,Small Pokémon,1,Collection,28,Joltik,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,224,Brock,♢♢,Trainer,Pikachu,4.24%,70,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,1,Single-Card,1,Tangrowth (#156),,Mythical Island,Small Pokémon,1,Collection,61,Eevee,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,225,Sabrina,♢♢,Trainer,Charizard,4.24%,70,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,2,Single-Card,1,Combee (#157),,Mythical Island,Small Pokémon,1,Collection,7,Morelull,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,226,Lt. Surge,♢♢,Trainer,Pikachu,4.24%,70,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,3,Single-Card,1,Shaymin (#159),,Mythical Island,Small Pokémon,1,Collection,36,Flabébé,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,227,Bulbasaur,☆,Grass,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,4,Single-Card,1,Mamoswine (#160),,Mythical Island,Small Pokémon,1,Collection,22,Chewtle,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,228,Gloom,☆,Grass,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,5,Single-Card,1,Shinx (#163),,Mythical Island,Small Pokémon,1,Collection,57,Pidgey,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,229,Pinsir,☆,Grass,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,6,Single-Card,1,Drifloon (#165),,Mythical Island,Small Pokémon,1,Collection,62,Chatot,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,230,Charmander,☆,Fire,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,7,Single-Card,1,Mesprit (#166),,Mythical Island,Tree of Repose,1,Single-Card,42,Primeape,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,231,Rapidash,☆,Fire,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,8,Single-Card,1,Lucario (#170),,Mythical Island,Tree of Repose,2,Single-Card,58,Pidgeotto,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,232,Squirtle,☆,Water,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,9,Single-Card,1,Croagunk (#173),,Mythical Island,Tree of Repose,3,Multi-Card,30,Dedenne,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,233,Gyarados,☆,Water,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,10,Single-Card,1,Heatran (#174),,Mythical Island,Tree of Repose,3,Multi-Card,73,Dedenne,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,234,Lapras,☆,Water,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,11,Single-Card,1,Bidoof (#177),,Mythical Island,Tree of Repose,4,Single-Card,22,Chewtle,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,235,Electrode,☆,Lightning,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 1,12,Single-Card,1,Regigigas (#179),,Mythical Island,Flower Travelers,1,Single-Card,36,Flabébé,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,236,Alakazam,☆,Psychic,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,1,Single-Card,1,Carnivine (#158),,Mythical Island,Flower Travelers,2,Single-Card,37,Floette,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,237,Slowpoke,☆,Psychic,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,2,Single-Card,1,Gastrodon (#161),,Mythical Island,Flower Travelers,3,Single-Card,38,Florges,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,238,Diglett,☆,Fighting,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,3,Single-Card,1,Manaphy (#162),,Mythical Island,Collect 3 Mew Cards,1,Dupes,31,Mew,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,239,Cubone,☆,Fighting,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,4,Single-Card,1,Rotom (#164),,Mythical Island,Collect 3 Blue Cards,1,Dupes,67,Blue,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,240,Nidoqueen,☆,Darkness,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,5,Single-Card,1,Giratina (#167),,Mythical Island,SECRET - Mythical Island Museum 1,1,Single-Card,69,Exeggutor,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,241,Nidoking,☆,Darkness,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,6,Single-Card,1,Cresselia (#168),,Mythical Island,SECRET - Mythical Island Museum 1,2,Single-Card,70,Serperior,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,242,Golbat,☆,Darkness,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,7,Single-Card,1,Rhyperior (#169),,Mythical Island,SECRET - Mythical Island Museum 1,3,Single-Card,71,Salandit,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,243,Weezing,☆,Darkness,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,8,Single-Card,1,Hippopotas (#171),,Mythical Island,SECRET - Mythical Island Museum 1,4,Single-Card,72,Vaporeon,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,244,Dragonite,☆,Dragon,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,9,Single-Card,1,Spiritomb (#172),,Mythical Island,SECRET - Mythical Island Museum 1,5,Single-Card,73,Dedenne,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,245,Pidgeot,☆,Colorless,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,10,Single-Card,1,Garchomp (#175),,Mythical Island,SECRET - Mythical Island Museum 1,6,Single-Card,74,Marshadow,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,246,Meowth,☆,Colorless,Charizard,1.60%,400,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,11,Single-Card,1,Staraptor (#176),,Mythical Island,SECRET - Mythical Island Museum 2,1,Single-Card,83,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,247,Ditto,☆,Colorless,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 2,12,Single-Card,1,Glameow (#178),,Mythical Island,SECRET - Mythical Island Museum 2,2,Single-Card,84,Aerodactyl EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,248,Eevee,☆,Colorless,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 3,1,Single-Card,1,Yanmega EX (#196),,Mythical Island,SECRET - Mew EX Museum,1,Single-Card,32,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,249,Porygon,☆,Colorless,Mewtwo,1.60%,400,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 3,2,Single-Card,1,Pachirisu EX (#198),,Mythical Island,SECRET - Mew EX Museum,2,Single-Card,77,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,250,Snorlax,☆,Colorless,Pikachu,1.60%,400,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 3,3,Single-Card,1,Gallade EX (#200),,Mythical Island,SECRET - Mew EX Museum,3,Single-Card,83,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,251,Venusaur EX,☆☆,Grass,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 3,4,Single-Card,1,Darkrai EX (#202),,Mythical Island,SECRET - Mew EX Museum,4,Single-Card,86,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,252,Exeggutor EX,☆☆,Grass,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 4,1,Single-Card,1,Infernape EX (#197),,Mythical Island,SECRET - Mythical Island Tale of Adventure,1,Single-Card,65,Mythical Slab,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,253,Charizard EX,☆☆,Fire,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 4,2,Single-Card,1,Mismagius EX (#199),,Mythical Island,SECRET - Mythical Island Tale of Adventure,2,Single-Card,66,Budding Expeditioner,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,254,Arcanine EX,☆☆,Fire,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 4,3,Single-Card,1,Weavile EX (#201),,Mythical Island,SECRET - Mythical Island Tale of Adventure,3,Single-Card,83,Mew EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,255,Moltres EX,☆☆,Fire,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Space-Time Smackdown Museum 4,4,Single-Card,1,Lickilicky EX (#203),,Mythical Island,SECRET - Mythical Island Tale of Adventure,4,Single-Card,85,Celebi EX,Mew,Psychic,,,,,,,,,
A1,Genetic Apex,256,Blastoise EX,☆☆,Water,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Champion of the Sinnoh Region,1,Single-Card,1,Gastrodon (#161),,Space-Time Smackdown,Myths of Sinnoh Resurrected,1,Multi-Card,49,Palkia EX,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,257,Starmie EX,☆☆,Water,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Champion of the Sinnoh Region,2,Single-Card,1,Lucario (#170),,Space-Time Smackdown,Myths of Sinnoh Resurrected,1,Multi-Card,182,Palkia EX,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,258,Articuno EX,☆☆,Water,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Champion of the Sinnoh Region,3,Single-Card,1,Spiritomb (#172),,Space-Time Smackdown,Myths of Sinnoh Resurrected,1,Multi-Card,204,Palkia EX,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,259,Pikachu EX,☆☆,Lightning,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Champion of the Sinnoh Region,4,Single-Card,1,Garchomp (#175),,Space-Time Smackdown,Myths of Sinnoh Resurrected,1,Multi-Card,206,Palkia EX,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,260,Zapdos EX,☆☆,Lightning,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Space-Time Smackdown,SECRET - Champion of the Sinnoh Region,5,Single-Card,1,Cynthia (#192),,Space-Time Smackdown,Myths of Sinnoh Resurrected,2,Single-Card,75,Uxie,All,,,,,,,,,,
A1,Genetic Apex,261,Gengar EX,☆☆,Psychic,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",1,Single-Card,1,Carnivine,,Space-Time Smackdown,Myths of Sinnoh Resurrected,3,Multi-Card,76,Mesprit,All,,,,,,,,,,
A1,Genetic Apex,262,Mewtwo EX,☆☆,Psychic,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",2,Single-Card,1,Heatran,,Space-Time Smackdown,Myths of Sinnoh Resurrected,3,Multi-Card,166,Mesprit,Dialga,Water,,,,,,,,,
A1,Genetic Apex,263,Machamp EX,☆☆,Fighting,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",3,Single-Card,1,Abomasnow,,Space-Time Smackdown,Myths of Sinnoh Resurrected,4,Single-Card,77,Azelf,All,,,,,,,,,,
A1,Genetic Apex,264,Marowak EX,☆☆,Fighting,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",4,Single-Card,1,Raichu,,Space-Time Smackdown,Myths of Sinnoh Resurrected,5,Multi-Card,78,Giratina,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,265,Wigglytuff EX,☆☆,Colorless,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",5,Single-Card,1,Rotom,,Space-Time Smackdown,Myths of Sinnoh Resurrected,5,Multi-Card,167,Giratina,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,266,Erika,☆☆,Trainer,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",6,Single-Card,1,Tyranitar,,Space-Time Smackdown,Myths of Sinnoh Resurrected,6,Multi-Card,119,Dialga EX,Dialga,Water,,,,,,,,,
A1,Genetic Apex,267,Misty,☆☆,Trainer,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",7,Single-Card,1,Crobat,,Space-Time Smackdown,Myths of Sinnoh Resurrected,6,Multi-Card,188,Dialga EX,Dialga,Water,,,,,,,,,
A1,Genetic Apex,268,Blaine,☆☆,Trainer,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",8,Single-Card,1,Magnezone,,Space-Time Smackdown,Myths of Sinnoh Resurrected,6,Multi-Card,205,Dialga EX,Dialga,Water,,,,,,,,,
A1,Genetic Apex,269,Koga,☆☆,Trainer,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,"Pokémon with Abilities that ""Link"" with Arceus",9,Multi-Card,1,Arceus or Any Arceus EX,,Space-Time Smackdown,Myths of Sinnoh Resurrected,6,Multi-Card,207,Dialga EX,Dialga,Water,,,,,,,,,
A1,Genetic Apex,270,Giovanni,☆☆,Trainer,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,Magnezone of Fuego Ironworks,1,Dupes,4,Any Magnemite or Magneton,,Space-Time Smackdown,Unknown Distortion World,1,Single-Card,75,Uxie,All,,,,,,,,,,
A1,Genetic Apex,271,Brock,☆☆,Trainer,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Triumphant Light,Magnezone of Fuego Ironworks,2,Single-Card,1,Magnezone,,Space-Time Smackdown,Unknown Distortion World,2,Single-Card,76,Mesprit,All,,,,,,,,,,
A1,Genetic Apex,272,Sabrina,☆☆,Trainer,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,Rotom of the Old Chateau,1,Dupes,4,Gastly,,Space-Time Smackdown,Unknown Distortion World,3,Single-Card,77,Azelf,All,,,,,,,,,,
A1,Genetic Apex,273,Lt. Surge,☆☆,Trainer,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Triumphant Light,Rotom of the Old Chateau,2,Single-Card,1,Rotom,,Space-Time Smackdown,Unknown Distortion World,4,Multi-Card,78,Giratina,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,274,Moltres EX,☆☆,Fire,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,Carnivine of the Pastoria Great Marsh,1,Single-Card,1,Carnivine,,Space-Time Smackdown,Unknown Distortion World,4,Multi-Card,167,Giratina,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,275,Articuno EX,☆☆,Water,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,Carnivine of the Pastoria Great Marsh,2,Multi-Card,1,Any Marill,,Space-Time Smackdown,Legends of Newmoon Island and Fullmoon Island,1,Single-Card,79,Cresselia,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,276,Zapdos EX,☆☆,Lightning,Pikachu,0.25%,1250,Lightning,,,,,,,,,,,,,,Triumphant Light,Carnivine of the Pastoria Great Marsh,3,Single-Card,1,Whiscash,,Space-Time Smackdown,Legends of Newmoon Island and Fullmoon Island,2,Single-Card,109,Darkrai,Dialga,Water,,,,,,,,,
A1,Genetic Apex,277,Gengar EX,☆☆,Psychic,Mewtwo,0.28%,1250,Psychic,,,,,,,,,,,,,,Triumphant Light,Carnivine of the Pastoria Great Marsh,4,Single-Card,1,Toxicroak,,Space-Time Smackdown,Giants Unleashed,1,Single-Card,34,Regice,Palkia,Fairy,,,,,,,,,
A1,Genetic Apex,278,Machamp EX,☆☆,Fighting,Charizard,0.25%,1250,Fire,,,,,,,,,,,,,,Triumphant Light,Abomasnow of Mt. Coronet,1,Single-Card,1,Abomasnow,,Space-Time Smackdown,Giants Unleashed,2,Single-Card,87,Regirock,All,,,,,,,,,,
